epoch,accuracy,learning_rate,loss,top_3_accuracy,val_accuracy,val_loss,val_top_3_accuracy
0,0.628125011920929,9.999999747378752e-05,1.1567423343658447,0.8692499995231628,0.7796000242233276,0.6333266496658325,0.9514999985694885
1,0.7175999879837036,9.999999747378752e-05,0.8559587001800537,0.9244750142097473,0.7979999780654907,0.5771657824516296,0.9577000141143799
0,0.6308000087738037,9.999999747378752e-05,1.1547772884368896,0.8658999800682068,0.7818999886512756,0.6254400014877319,0.9520000219345093
1,0.7196999788284302,9.999999747378752e-05,0.8475821018218994,0.9272000193595886,0.8015999794006348,0.5708227753639221,0.958899974822998
2,0.7361249923706055,9.999999747378752e-05,0.7801936864852905,0.9341250061988831,0.8090000152587891,0.5459454655647278,0.9613000154495239
